Germaine de Randamie,Holly Holm,2017-02-11 00:00:00,16
Anderson Silva,Derek Brunson,2017-02-11 00:00:00,14
Jacare Souza,Tim Boetsch,2017-02-11 00:00:00,14
Glover Teixeira,Jared Cannonier,2017-02-11 00:00:00,13
Dustin Poirier,Jim Miller,2017-02-11 00:00:00,17
Belal Muhammad,Randy Brown,2017-02-11 00:00:00,19
Wilson Reis,Yuta Sasaki,2017-02-11 00:00:00,14
Islam Makhachev,Nik Lentz,2017-02-11 00:00:00,20
Ricky Glenn,Phillipe Nover,2017-02-11 00:00:00,15
Ryan LaFlare,Roan Carneiro,2017-02-11 00:00:00,14
Derrick Lewis,Travis Browne,2017-02-19 00:00:00,15
Johny Hendricks,Hector Lombard,2017-02-19 00:00:00,13
Gavin Tucker,Sam Sicilia,2017-02-19 00:00:00,16
Elias Theodorou,Cezar Ferreira,2017-02-19 00:00:00,17
Sara McMann,Gina Mazany,2017-02-19 00:00:00,16
Paul Felder,Alex Ricci,2017-02-19 00:00:00,15
Santiago Ponzinibbio,Nordine Taleb,2017-02-19 00:00:00,16
Randa Markos,Carla Esparza,2017-02-19 00:00:00,18
Aiemann Zahabi,Reginaldo Vieira,2017-02-19 00:00:00,16
Thiago Santos,Jack Marshman,2017-02-19 00:00:00,17
Gerald Meerschaert,Ryan Janes,2017-02-19 00:00:00,16
Tyron Woodley,Stephen Thompson,2017-03-04 00:00:00,18
David Teymur,Lando Vannata,2017-03-04 00:00:00,15
Daniel Kelly,Rashad Evans,2017-03-04 00:00:00,19
Cynthia Calvillo,Amanda Cooper,2017-03-04 00:00:00,16
Alistair Overeem,Mark Hunt,2017-03-04 00:00:00,17
Marcin Tybura,Luis Henrique,2017-03-04 00:00:00,17
Darren Elkins,Mirsad Bektic,2017-03-04 00:00:00,15
Iuri Alcantara,Luke Sanders,2017-03-04 00:00:00,15
Mark Godbeer,Daniel Spitz,2017-03-04 00:00:00,17
Tyson Pedro,Paul Craig,2017-03-04 00:00:00,17
Albert Morales,Andre Soukhamthath,2017-03-04 00:00:00,17
Mauricio Rua,Gian Villante,2017-03-11 00:00:00,16
Edson Barboza,Beneil Dariush,2017-03-11 00:00:00,16
Ray Borg,Jussier Formiga,2017-03-11 00:00:00,17
Alex Oliveira,Tim Means,2017-03-11 00:00:00,17
Kevin Lee,Francisco Trinaldo,2017-03-11 00:00:00,18
Sergio Moraes,Davi Ramos,2017-03-11 00:00:00,13
Joe Soto,Rani Yahya,2017-03-11 00:00:00,21
Michel Prazeres,Joshua Burkman,2017-03-11 00:00:00,12
Jeremy Kennedy,Rony Jason,2017-03-11 00:00:00,16
Paulo Costa,Garreth McLellan,2017-03-11 00:00:00,15
Jimi Manuwa,Corey Anderson,2017-03-18 00:00:00,17
Gunnar Nelson,Alan Jouban,2017-03-18 00:00:00,16
Marlon Vera,Brad Pickett,2017-03-18 00:00:00,15
Arnold Allen,Makwan Amirkhani,2017-03-18 00:00:00,17
Joe Duffy,Reza Madadi,2017-03-18 00:00:00,16
Francimar Barroso,Darren Stewart,2017-03-18 00:00:00,16
Timothy Johnson,Daniel Omielanczuk,2017-03-18 00:00:00,17
Leon Edwards,Vicente Luque,2017-03-18 00:00:00,17
Marc Diakiese,Teemu Packalen,2017-03-18 00:00:00,15
Brad Scott,Scott Askham,2017-03-18 00:00:00,16
Lina Lansberg,Lucie Pudilova,2017-03-18 00:00:00,17
Daniel Cormier,Anthony Johnson,2017-04-08 00:00:00,17
Gegard Mousasi,Chris Weidman,2017-04-08 00:00:00,18
Cynthia Calvillo,Pearl Gonzalez,2017-04-08 00:00:00,16
Thiago Alves,Patrick Cote,2017-04-08 00:00:00,15
Charles Oliveira,Will Brooks,2017-04-08 00:00:00,15
Myles Jury,Mike de la Torre,2017-04-08 00:00:00,13
Kamaru Usman,Sean Strickland,2017-04-08 00:00:00,17
Shane Burgos,Charles Rosa,2017-04-08 00:00:00,16
Patrick Cummins,Jan Blachowicz,2017-04-08 00:00:00,16
Gregor Gillespie,Andrew Holbrook,2017-04-08 00:00:00,17
Desmond Green,Josh Emmett,2017-04-08 00:00:00,18
Katlyn Cerminara,Irene Aldana,2017-04-08 00:00:00,16
Bibulatov Magomed,Jenel Lausa,2017-04-08 00:00:00,17
Demetrious Johnson,Wilson Reis,2017-04-15 00:00:00,12
Rose Namajunas,Michelle Waterson-Gomez,2017-04-15 00:00:00,17
Robert Whittaker,Jacare Souza,2017-04-15 00:00:00,17
Renato Moicano,Jeremy Stephens,2017-04-15 00:00:00,16
Alexander Volkov,Roy Nelson,2017-04-15 00:00:00,16
Tom Duquesnoy,Patrick Williams,2017-04-15 00:00:00,17
Rashid Magomedov,King Green,2017-04-15 00:00:00,16
Tim Elliott,Louis Smolka,2017-04-15 00:00:00,20
Aljamain Sterling,Augusto Mendes,2017-04-15 00:00:00,15
Devin Clark,Jake Collier,2017-04-15 00:00:00,16
Anthony Smith,Andrew Sanchez,2017-04-15 00:00:00,18
Zak Cummings,Nathan Coy,2017-04-15 00:00:00,14
Ketlen Vieira,Ashlee Evans-Smith,2017-04-15 00:00:00,17
Cub Swanson,Artem Lobov,2017-04-22 00:00:00,12
Al Iaquinta,Diego Sanchez,2017-04-22 00:00:00,16
Ovince Saint Preux,Marcos Rogerio de Lima,2017-04-22 00:00:00,17
John Dodson,Eddie Wineland,2017-04-22 00:00:00,14
Stevie Ray,Joe Lauzon,2017-04-22 00:00:00,17
Mike Perry,Jake Ellenberger,2017-04-22 00:00:00,17
Thales Leites,Sam Alvey,2017-04-22 00:00:00,16
Brandon Moreno,Dustin Ortiz,2017-04-22 00:00:00,16
Scott Holtzman,Michael McBride,2017-04-22 00:00:00,16
Danielle Taylor,Jessica Penne,2017-04-22 00:00:00,16
Alexis Davis,Cindy Dandois,2017-04-22 00:00:00,15
Bryan Barberena,Joe Proctor,2017-04-22 00:00:00,16
Hector Sandoval,Matt Schnell,2017-04-22 00:00:00,16
Stipe Miocic,Junior Dos Santos,2017-05-13 00:00:00,16
Joanna Jedrzejczyk,Jessica Andrade,2017-05-13 00:00:00,14
Demian Maia,Jorge Masvidal,2017-05-13 00:00:00,13
Frankie Edgar,Yair Rodriguez,2017-05-13 00:00:00,14
David Branch,Krzysztof Jotko,2017-05-13 00:00:00,20
Jason Knight,Chas Skelly,2017-05-13 00:00:00,18
Chase Sherman,Rashad Coulter,2017-05-13 00:00:00,18
James Vick,Marco Polo Reyes,2017-05-13 00:00:00,15
Cortney Casey,Jessica Aguilar,2017-05-13 00:00:00,16
Enrique Barzola,Gabriel Benitez,2017-05-13 00:00:00,17
Gadzhimurad Antigulov,Joachim Christensen,2017-05-13 00:00:00,16
Alexander Gustafsson,Glover Teixeira,2017-05-28 00:00:00,18
Volkan Oezdemir,Misha Cirkunov,2017-05-28 00:00:00,19
Peter Sobotta,Ben Saunders,2017-05-28 00:00:00,20
Omari Akhmedov,Abdul Razak Alhassan,2017-05-28 00:00:00,16
Nordine Taleb,Oliver Enkamp,2017-05-28 00:00:00,15
Jack Hermansson,Alex Nicholson,2017-05-28 00:00:00,16
Pedro Munhoz,Damian Stasiak,2017-05-28 00:00:00,16
Trevor Smith,Chris Camozzi,2017-05-28 00:00:00,16
Joaquim Silva,Reza Madadi,2017-05-28 00:00:00,15
Bojan Velickovic,Nicholas Musoke,2017-05-28 00:00:00,17
Darren Till,Jessin Ayari,2017-05-28 00:00:00,16
Damir Hadzovic,Marcin Held,2017-05-28 00:00:00,16
Max Holloway,Jose Aldo,2017-06-03 00:00:00,15
Claudia Gadelha,Karolina Kowalkiewicz,2017-06-03 00:00:00,17
Vitor Belfort,Nate Marquardt,2017-06-03 00:00:00,14
Paulo Costa,Oluwale Bamgbose,2017-06-03 00:00:00,15
Yancy Medeiros,Erick Silva,2017-06-03 00:00:00,17
Raphael Assuncao,Marlon Moraes,2017-06-03 00:00:00,12
Antonio Carlos Junior,Eric Spicely,2017-06-03 00:00:00,16
Matthew Lopez,Johnny Eduardo,2017-06-03 00:00:00,17
Brian Kelleher,Iuri Alcantara,2017-06-03 00:00:00,20
Viviane Pereira,Jamie Moyle,2017-06-03 00:00:00,16
Luan Chagas,Jim Wallhead,2017-06-03 00:00:00,16
Deiveson Figueiredo,Marco Beltran,2017-06-03 00:00:00,18
Mark Hunt,Derrick Lewis,2017-06-10 00:00:00,19
Derek Brunson,Daniel Kelly,2017-06-10 00:00:00,17
Dan Hooker,Ross Pearson,2017-06-10 00:00:00,17
Ion Cutelaba,Henrique da Silva,2017-06-10 00:00:00,17
Ben Nguyen,Tim Elliott,2017-06-10 00:00:00,14
Alexander Volkanovski,Mizuto Hirota,2017-06-10 00:00:00,15
Vinc Pichel,Damien Brown,2017-06-10 00:00:00,16
Luke Jumeau,Dominique Steele,2017-06-10 00:00:00,15
John Moraga,Ashkan Mokhtarian,2017-06-10 00:00:00,16
Zak Ottow,Kiichi Kunimoto,2017-06-10 00:00:00,18
JJ Aldrich,Chan-Mi Jeon,2017-06-10 00:00:00,17
Holly Holm,Bethe Correia,2017-06-17 00:00:00,18
Marcin Tybura,Andrei Arlovski,2017-06-17 00:00:00,19
Colby Covington,Dong Hyun Kim,2017-06-17 00:00:00,19
Rafael Dos Anjos,Tarec Saffiedine,2017-06-17 00:00:00,11
Jon Tuck,Takanori Gomi,2017-06-17 00:00:00,16
Walt Harris,Cyril Asker,2017-06-17 00:00:00,18
Alex Caceres,Rolando Dy,2017-06-17 00:00:00,17
Yuta Sasaki,Justin Scoggins,2017-06-17 00:00:00,18
Li Jingliang,Frank Camacho,2017-06-17 00:00:00,15
Russell Doane,Kwan Ho Kwak,2017-06-17 00:00:00,17
Naoki Inoue,Carls John De Tomas,2017-06-17 00:00:00,16
Lucie Pudilova,Ji Yeon Kim,2017-06-17 00:00:00,17
Kevin Lee,Michael Chiesa,2017-06-25 00:00:00,16
Tim Boetsch,Johny Hendricks,2017-06-25 00:00:00,20
Felice Herrig,Justine Kish,2017-06-25 00:00:00,16
Dominick Reyes,Joachim Christensen,2017-06-25 00:00:00,16
Tim Means,Alex Garcia,2017-06-25 00:00:00,16
Dennis Siver,BJ Penn,2017-06-25 00:00:00,16
Clay Guida,Erik Koch,2017-06-25 00:00:00,16
Marvin Vettori,Vitor Miranda,2017-06-25 00:00:00,17
Carla Esparza,Maryna Moroz,2017-06-25 00:00:00,18
Darrell Horcher,Devin Powell,2017-06-25 00:00:00,16
Jared Gordon,Michel Quinones,2017-06-25 00:00:00,16
Anthony Rocco Martin,Johnny Case,2017-06-25 00:00:00,18
Jeremy Kimball,Josh Stansbury,2017-06-25 00:00:00,17
Justin Gaethje,Michael Johnson,2017-07-07 00:00:00,19
Jesse Taylor,Dhiego Lima,2017-07-07 00:00:00,16
Drakkar Klose,Marc Diakiese,2017-07-07 00:00:00,18
Jared Cannonier,Nick Roehrick,2017-07-07 00:00:00,16
Brad Tavares,Elias Theodorou,2017-07-07 00:00:00,16
Jordan Johnson,Marcel Fortuna,2017-07-07 00:00:00,16
Angela Hill,Ashley Yoder,2017-07-07 00:00:00,17
James Krause,Tom Gallicchio,2017-07-07 00:00:00,16
CB Dollaway,Ed Herman,2017-07-07 00:00:00,17
Tecia Pennington,Juliana Lima,2017-07-07 00:00:00,15
Gray Maynard,Teruto Ishihara,2017-07-07 00:00:00,15
Robert Whittaker,Yoel Romero,2017-07-08 00:00:00,17
Alistair Overeem,Fabricio Werdum,2017-07-08 00:00:00,18
Curtis Blaydes,Daniel Omielanczuk,2017-07-08 00:00:00,17
Anthony Pettis,Jim Miller,2017-07-08 00:00:00,19
Rob Font,Douglas Silva de Andrade,2017-07-08 00:00:00,16
Aleksei Oleinik,Travis Browne,2017-07-08 00:00:00,17
Chad Laprise,Brian Camozzi,2017-07-08 00:00:00,14
Thiago Santos,Gerald Meerschaert,2017-07-08 00:00:00,16
Belal Muhammad,Jordan Mein,2017-07-08 00:00:00,16
Cody Stamann,Terrion Ware,2017-07-08 00:00:00,16
Trevin Giles,James Bochnovic,2017-07-08 00:00:00,16
Santiago Ponzinibbio,Gunnar Nelson,2017-07-16 00:00:00,17
Cynthia Calvillo,Joanne Wood,2017-07-16 00:00:00,16
Paul Felder,Stevie Ray,2017-07-16 00:00:00,18
Jack Marshman,Ryan Janes,2017-07-16 00:00:00,16
Khalil Rountree Jr.,Paul Craig,2017-07-16 00:00:00,17
Justin Willis,James Mulheron,2017-07-16 00:00:00,16
Danny Roberts,Bobby Nash,2017-07-16 00:00:00,15
Alexandre Pantoja,Neil Seery,2017-07-16 00:00:00,16
Galore Bofando,Charlie Ward,2017-07-16 00:00:00,16
Danny Henry,Daniel Teymur,2017-07-16 00:00:00,16
Brett Johns,Albert Morales,2017-07-16 00:00:00,16
Leslie Smith,Amanda Lemos,2017-07-16 00:00:00,16
Chris Weidman,Kelvin Gastelum,2017-07-22 00:00:00,16
Darren Elkins,Dennis Bermudez,2017-07-22 00:00:00,15
Patrick Cummins,Gian Villante,2017-07-22 00:00:00,16
Jimmie Rivera,Thomas Almeida,2017-07-22 00:00:00,16
Elizeu Zaleski dos Santos,Lyman Good,2017-07-22 00:00:00,16
Eryk Anders,Rafael Natal,2017-07-22 00:00:00,18
Alex Oliveira,Ryan LaFlare,2017-07-22 00:00:00,17
Chase Sherman,Damian Grabowski,2017-07-22 00:00:00,16
Jeremy Kennedy,Kyle Bochniak,2017-07-22 00:00:00,15
Marlon Vera,Brian Kelleher,2017-07-22 00:00:00,17
Junior Albini,Timothy Johnson,2017-07-22 00:00:00,17
Shane Burgos,Godofredo Pepey,2017-07-22 00:00:00,16
Chris Wade,Frankie Perez,2017-07-22 00:00:00,15
Tyron Woodley,Demian Maia,2017-07-29 00:00:00,20
Cristiane Justino,Tonya Evinger,2017-07-29 00:00:00,15
Robbie Lawler,Donald Cerrone,2017-07-29 00:00:00,19
Volkan Oezdemir,Jimi Manuwa,2017-07-29 00:00:00,18
Ricardo Lamas,Jason Knight,2017-07-29 00:00:00,15
Aljamain Sterling,Renan Barao,2017-07-29 00:00:00,18
Brian Ortega,Renato Moicano,2017-07-29 00:00:00,16
Calvin Kattar,Andre Fili,2017-07-29 00:00:00,17
Aleksandra Albu,Kailin Curran,2017-07-29 00:00:00,14
Jarred Brooks,Eric Shelton,2017-07-29 00:00:00,16
Drew Dober,Joshua Burkman,2017-07-29 00:00:00,14
Sergio Pettis,Brandon Moreno,2017-08-05 00:00:00,16
Alexa Grasso,Randa Markos,2017-08-05 00:00:00,17
Niko Price,Alan Jouban,2017-08-05 00:00:00,18
Humberto Bandenay,Martin Bravo,2017-08-05 00:00:00,17
Sam Alvey,Rashad Evans,2017-08-05 00:00:00,19
Alejandro Perez,Andre Soukhamthath,2017-08-05 00:00:00,14
Jack Hermansson,Brad Scott,2017-08-05 00:00:00,16
Dustin Ortiz,Hector Sandoval,2017-08-05 00:00:00,17
Rani Yahya,Henry Briones,2017-08-05 00:00:00,13
Jose Quinonez,Diego Rivas,2017-08-05 00:00:00,17
Joseph Morales,Robert Sanchez,2017-08-05 00:00:00,16
Jordan Rinaldi,Alvaro Herrera Mendoza,2017-08-05 00:00:00,17
Alexander Volkov,Stefan Struve,2017-09-02 00:00:00,19
Siyar Bahadurzada,Rob Wilkinson,2017-09-02 00:00:00,16
Marion Reneau,Talita Bernardo,2017-09-02 00:00:00,16
Leon Edwards,Bryan Barberena,2017-09-02 00:00:00,16
Darren Till,Bojan Velickovic,2017-09-02 00:00:00,16
Mairbek Taisumov,Felipe Silva,2017-09-02 00:00:00,14
Michel Prazeres,Mads Burnell,2017-09-02 00:00:00,14
Rustam Khabilov,Desmond Green,2017-09-02 00:00:00,13
Aleksandar Rakic,Francimar Barroso,2017-09-02 00:00:00,18
Zabit Magomedsharipov,Mike Santiago,2017-09-02 00:00:00,16
Abdul-Kerim Edilov,Bojan Mihajlovic,2017-09-02 00:00:00,15
Thibault Gouti,Andrew Holbrook,2017-09-02 00:00:00,19
Amanda Nunes,Valentina Shevchenko,2017-09-09 00:00:00,14
Rafael Dos Anjos,Neil Magny,2017-09-09 00:00:00,16
Henry Cejudo,Wilson Reis,2017-09-09 00:00:00,17
Ilir Latifi,Tyson Pedro,2017-09-09 00:00:00,16
Jeremy Stephens,Gilbert Melendez,2017-09-09 00:00:00,15
Ketlen Vieira,Sara McMann,2017-09-09 00:00:00,17
Sarah Moras,Ashlee Evans-Smith,2017-09-09 00:00:00,16
Ricky Glenn,Gavin Tucker,2017-09-09 00:00:00,17
Alex White,Mitch Clarke,2017-09-09 00:00:00,16
Arjan Bhullar,Luis Henrique,2017-09-09 00:00:00,16
Kajan Johnson,Adriano Martins,2017-09-09 00:00:00,18
Luke Rockhold,David Branch,2017-09-16 00:00:00,14
Mike Perry,Alex Reyes,2017-09-16 00:00:00,15
Anthony Smith,Hector Lombard,2017-09-16 00:00:00,15
Gregor Gillespie,Jason Gonzalez,2017-09-16 00:00:00,15
Kamaru Usman,Sergio Moraes,2017-09-16 00:00:00,16
Justin Ledet,Azunna Anyanwu,2017-09-16 00:00:00,15
Olivier Aubin-Mercier,Anthony Rocco Martin,2017-09-16 00:00:00,16
Daniel Spitz,Anthony Hamilton,2017-09-16 00:00:00,16
Uriah Hall,Krzysztof Jotko,2017-09-16 00:00:00,19
Gilbert Burns,Jason Saggo,2017-09-16 00:00:00,16
Ovince Saint Preux,Yushin Okami,2017-09-22 00:00:00,19
Jessica Andrade,Claudia Gadelha,2017-09-22 00:00:00,16
Dong Hyun Ma,Takanori Gomi,2017-09-22 00:00:00,15
Gokhan Saki,Henrique da Silva,2017-09-22 00:00:00,16
Teruto Ishihara,Rolando Dy,2017-09-22 00:00:00,16
Jussier Formiga,Yuta Sasaki,2017-09-22 00:00:00,16
Keita Nakamura,Alex Morono,2017-09-22 00:00:00,20
Syuri Kondo,Chan-Mi Jeon,2017-09-22 00:00:00,16
Shinsho Anzai,Luke Jumeau,2017-09-22 00:00:00,17
Daichi Abe,Hyun Gyu Lim,2017-09-22 00:00:00,16
Tony Ferguson,Kevin Lee,2017-10-07 00:00:00,14
Demetrious Johnson,Ray Borg,2017-10-07 00:00:00,11
Fabricio Werdum,Walt Harris,2017-10-07 00:00:00,12
Mara Romero Borella,Kalindra Faria,2017-10-07 00:00:00,16
Cody Stamann,Tom Duquesnoy,2017-10-07 00:00:00,17
Poliana Botelho,Pearl Gonzalez,2017-10-07 00:00:00,16
Matt Schnell,Marco Beltran,2017-10-07 00:00:00,18
John Moraga,Bibulatov Magomed,2017-10-07 00:00:00,16
Brad Tavares,Thales Leites,2017-10-07 00:00:00,17
Darren Till,Donald Cerrone,2017-10-21 00:00:00,22
Karolina Kowalkiewicz,Jodie Esquibel,2017-10-21 00:00:00,16
Jan Blachowicz,Devin Clark,2017-10-21 00:00:00,19
Oskar Piechota,Jonathan Wilson,2017-10-21 00:00:00,16
Marcin Held,Nasrat Haqparast,2017-10-21 00:00:00,19
Brian Kelleher,Damian Stasiak,2017-10-21 00:00:00,16
Ramazan Emeev,Sam Alvey,2017-10-21 00:00:00,20
Andre Fili,Artem Lobov,2017-10-21 00:00:00,16
Warlley Alves,Salim Touahri,2017-10-21 00:00:00,15
Aspen Ladd,Lina Lansberg,2017-10-21 00:00:00,17
Josh Emmett,Felipe Arantes,2017-10-21 00:00:00,17
Derek Brunson,Lyoto Machida,2017-10-28 00:00:00,17
Colby Covington,Demian Maia,2017-10-28 00:00:00,19
Pedro Munhoz,Rob Font,2017-10-28 00:00:00,17
Francisco Trinaldo,Jim Miller,2017-10-28 00:00:00,16
Thiago Santos,Jack Hermansson,2017-10-28 00:00:00,16
John Lineker,Marlon Vera,2017-10-28 00:00:00,13
Vicente Luque,Niko Price,2017-10-28 00:00:00,17
Antonio Carlos Junior,Jack Marshman,2017-10-28 00:00:00,15
Jared Gordon,Hacran Dias,2017-10-28 00:00:00,16
Elizeu Zaleski dos Santos,Max Griffin,2017-10-28 00:00:00,15
Deiveson Figueiredo,Jarred Brooks,2017-10-28 00:00:00,16
Marcelo Golm,Christian Colombo,2017-10-28 00:00:00,16
Georges St-Pierre,Michael Bisping,2017-11-04 00:00:00,13
TJ Dillashaw,Cody Garbrandt,2017-11-04 00:00:00,16
Rose Namajunas,Joanna Jedrzejczyk,2017-11-04 00:00:00,20
Stephen Thompson,Jorge Masvidal,2017-11-04 00:00:00,15
Paulo Costa,Johny Hendricks,2017-11-04 00:00:00,19
James Vick,Joe Duffy,2017-11-04 00:00:00,14
Mark Godbeer,Walt Harris,2017-11-04 00:00:00,16
Ovince Saint Preux,Corey Anderson,2017-11-04 00:00:00,15
Randy Brown,Mickey Gall,2017-11-04 00:00:00,18
Curtis Blaydes,Aleksei Oleinik,2017-11-04 00:00:00,18
Ricardo Ramos,Aiemann Zahabi,2017-11-04 00:00:00,16
Dustin Poirier,Anthony Pettis,2017-11-11 00:00:00,13
Matt Brown,Diego Sanchez,2017-11-11 00:00:00,17
Andrei Arlovski,Junior Albini,2017-11-11 00:00:00,15
Cezar Ferreira,Nate Marquardt,2017-11-11 00:00:00,15
Raphael Assuncao,Matthew Lopez,2017-11-11 00:00:00,13
Clay Guida,Joe Lauzon,2017-11-11 00:00:00,17
Marlon Moraes,John Dodson,2017-11-11 00:00:00,20
Tatiana Suarez,Viviane Pereira,2017-11-11 00:00:00,17
Sage Northcutt,Michel Quinones,2017-11-11 00:00:00,15
Nina Nunes,Angela Hill,2017-11-11 00:00:00,17
Sean Strickland,Court McGee,2017-11-11 00:00:00,15
Jake Collier,Marcel Fortuna,2017-11-11 00:00:00,17
Karl Roberson,Darren Stewart,2017-11-11 00:00:00,16
Fabricio Werdum,Marcin Tybura,2017-11-18 00:00:00,13
Jessica-Rose Clark,Bec Rawlings,2017-11-18 00:00:00,16
Belal Muhammad,Tim Means,2017-11-18 00:00:00,18
Jake Matthews,Bojan Velickovic,2017-11-18 00:00:00,16
Elias Theodorou,Daniel Kelly,2017-11-18 00:00:00,17
Alexander Volkanovski,Shane Young,2017-11-18 00:00:00,15
Ryan Benoit,Ashkan Mokhtarian,2017-11-18 00:00:00,16
Nik Lentz,Will Brooks,2017-11-18 00:00:00,13
Tai Tuivasa,Rashad Coulter,2017-11-18 00:00:00,16
Frank Camacho,Damien Brown,2017-11-18 00:00:00,17
Nadia Kassem,Alex Chambers,2017-11-18 00:00:00,16
Eric Shelton,Jenel Lausa,2017-11-18 00:00:00,18
Adam Wieczorek,Anthony Hamilton,2017-11-18 00:00:00,14
Kelvin Gastelum,Michael Bisping,2017-11-25 00:00:00,19
Li Jingliang,Zak Ottow,2017-11-25 00:00:00,15
Wang Guan,Alex Caceres,2017-11-25 00:00:00,17
Alex Garcia,Muslim Salikhov,2017-11-25 00:00:00,16
Zabit Magomedsharipov,Sheymon Moraes,2017-11-25 00:00:00,16
Song Kenan,Bobby Nash,2017-11-25 00:00:00,15
Yan Xiaonan,Kailin Curran,2017-11-25 00:00:00,14
Song Yadong,Bharat Kandare,2017-11-25 00:00:00,16
Shamil Abdurakhimov,Chase Sherman,2017-11-25 00:00:00,16
Gina Mazany,Wu Yanan,2017-11-25 00:00:00,17
Rolando Dy,Wulijiburen,2017-11-25 00:00:00,18
Cyril Asker,Hu Yaozong,2017-11-25 00:00:00,17
Nicco Montano,Roxanne Modafferi,2017-12-01 00:00:00,16
Sean O'Malley,Terrion Ware,2017-12-01 00:00:00,16
Lauren Murphy,Barb Honchak,2017-12-01 00:00:00,18
Gerald Meerschaert,Eric Spicely,2017-12-01 00:00:00,16
Brett Johns,Joe Soto,2017-12-01 00:00:00,16
Montana De La Rosa,Christina Marks,2017-12-01 00:00:00,16
Ryan Janes,Andrew Sanchez,2017-12-01 00:00:00,18
Rachael Ostovich,Karine Gevorgyan,2017-12-01 00:00:00,16
Shana Dobson,Ariel Beck,2017-12-01 00:00:00,16
Gillian Robertson,Emily Whitmire,2017-12-01 00:00:00,16
Max Holloway,Jose Aldo,2017-12-02 00:00:00,14
Francis Ngannou,Alistair Overeem,2017-12-02 00:00:00,17
Henry Cejudo,Sergio Pettis,2017-12-02 00:00:00,17
Eddie Alvarez,Justin Gaethje,2017-12-02 00:00:00,16
Tecia Pennington,Michelle Waterson-Gomez,2017-12-02 00:00:00,15
Paul Felder,Charles Oliveira,2017-12-02 00:00:00,16
Yancy Medeiros,Alex Oliveira,2017-12-02 00:00:00,19
David Teymur,Drakkar Klose,2017-12-02 00:00:00,16
Felice Herrig,Cortney Casey,2017-12-02 00:00:00,14
Amanda Cooper,Angela Magana,2017-12-02 00:00:00,16
Abdul Razak Alhassan,Sabah Homasi,2017-12-02 00:00:00,16
Dominick Reyes,Jeremy Kimball,2017-12-02 00:00:00,16
Justin Willis,Allen Crowder,2017-12-02 00:00:00,16
Brian Ortega,Cub Swanson,2017-12-09 00:00:00,18
Gabriel Benitez,Jason Knight,2017-12-09 00:00:00,18
Marlon Moraes,Aljamain Sterling,2017-12-09 00:00:00,19
Scott Holtzman,Darrell Horcher,2017-12-09 00:00:00,16
Eryk Anders,Markus Perez,2017-12-09 00:00:00,16
Benito Lopez,Albert Morales,2017-12-09 00:00:00,16
Alexis Davis,Liz Carmouche,2017-12-09 00:00:00,15
Andre Soukhamthath,Luke Sanders,2017-12-09 00:00:00,18
Alex Perez,Carls John De Tomas,2017-12-09 00:00:00,16
Frankie Saenz,Merab Dvalishvili,2017-12-09 00:00:00,17
Alejandro Perez,Iuri Alcantara,2017-12-09 00:00:00,17
Davi Ramos,Chris Gruetzemacher,2017-12-09 00:00:00,17
Trevin Giles,Antonio Braga Neto,2017-12-09 00:00:00,16
Rafael Dos Anjos,Robbie Lawler,2017-12-16 00:00:00,16
Josh Emmett,Ricardo Lamas,2017-12-16 00:00:00,20
Santiago Ponzinibbio,Mike Perry,2017-12-16 00:00:00,15
Glover Teixeira,Misha Cirkunov,2017-12-16 00:00:00,15
Jan Blachowicz,Jared Cannonier,2017-12-16 00:00:00,18
Julian Marquez,Darren Stewart,2017-12-16 00:00:00,15
Chad Laprise,Galore Bofando,2017-12-16 00:00:00,15
Nordine Taleb,Danny Roberts,2017-12-16 00:00:00,16
John Makdessi,Abel Trujillo,2017-12-16 00:00:00,18
Alessio Di Chirico,Oluwale Bamgbose,2017-12-16 00:00:00,16
Jordan Mein,Erick Silva,2017-12-16 00:00:00,18
Cristiane Justino,Holly Holm,2017-12-30 00:00:00,15
Khabib Nurmagomedov,Edson Barboza,2017-12-30 00:00:00,17
Dan Hooker,Marc Diakiese,2017-12-30 00:00:00,17
Carla Esparza,Cynthia Calvillo,2017-12-30 00:00:00,18
Neil Magny,Carlos Condit,2017-12-30 00:00:00,14
Myles Jury,Ricky Glenn,2017-12-30 00:00:00,14
Matheus Nicolau,Louis Smolka,2017-12-30 00:00:00,15
Tim Elliott,Mark De La Rosa,2017-12-30 00:00:00,18
Jeremy Stephens,Dooho Choi,2018-01-14 00:00:00,17
Jessica-Rose Clark,Paige VanZant,2018-01-14 00:00:00,17
Kamaru Usman,Emil Meek,2018-01-14 00:00:00,13
Darren Elkins,Michael Johnson,2018-01-14 00:00:00,12
James Krause,Alex White,2018-01-14 00:00:00,15
Marco Polo Reyes,Matt Frevola,2018-01-14 00:00:00,15
Irene Aldana,Talita Bernardo,2018-01-14 00:00:00,17
Kyung Ho Kang,Guido Cannetti,2018-01-14 00:00:00,16
Jessica Eye,Kalindra Faria,2018-01-14 00:00:00,18
JJ Aldrich,Danielle Taylor,2018-01-14 00:00:00,17
Mads Burnell,Mike Santiago,2018-01-14 00:00:00,16
Stipe Miocic,Francis Ngannou,2018-01-20 00:00:00,14
Daniel Cormier,Volkan Oezdemir,2018-01-20 00:00:00,13
Calvin Kattar,Shane Burgos,2018-01-20 00:00:00,18
Gian Villante,Francimar Barroso,2018-01-20 00:00:00,18
